filename,width,height,class,xmin,ymin,xmax,ymax
00015792_005_jpg.rf.5ee33d7fc3f138c6abecb137552b04d4.jpg,1024,1024,nodule,667,364,751,444
00015792_005_jpg.rf.5ee33d7fc3f138c6abecb137552b04d4.jpg,1024,1024,nodule,294,392,375,472
00015792_005_jpg.rf.5ee33d7fc3f138c6abecb137552b04d4.jpg,1024,1024,nodule,671,447,738,519
00015792_005_jpg.rf.5ee33d7fc3f138c6abecb137552b04d4.jpg,1024,1024,nodule,679,561,756,633
00015792_005_jpg.rf.5ee33d7fc3f138c6abecb137552b04d4.jpg,1024,1024,nodule,56,646,132,719
00015792_005_jpg.rf.5ee33d7fc3f138c6abecb137552b04d4.jpg,1024,1024,nodule,367,695,442,772
00006207_004_jpg.rf.5efba38a5a3ad86c031053a6c1368994.jpg,1024,1024,nodule,240,651,275,688
00002759_000_jpg.rf.5f1651bdad634c64919ea9bb09667c23.jpg,1024,1024,nodule,221,397,320,514
00002759_000_jpg.rf.5f1651bdad634c64919ea9bb09667c23.jpg,1024,1024,nodule,773,737,885,858
00017549_001_jpg.rf.5eef0fb86224dcb9a551a8ef94e32be9.jpg,1024,1024,nodule,776,338,826,387
00025457_000_jpg.rf.5db8d695dcc9399008ac205acf06ac3f.jpg,1024,1024,nodule,190,537,294,640
00006373_000_jpg.rf.5e38182d9242f8cf90ecb2c8d5f916fb.jpg,1024,1024,nodule,118,534,178,582
00006373_000_jpg.rf.5e38182d9242f8cf90ecb2c8d5f916fb.jpg,1024,1024,nodule,213,511,267,556
00006373_000_jpg.rf.5e38182d9242f8cf90ecb2c8d5f916fb.jpg,1024,1024,nodule,130,423,209,486
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,185,326,235,374
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,757,309,802,366
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,143,570,193,624
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,750,549,798,604
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,188,617,236,670
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,663,199,724,276
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,184,263,254,332
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,604,290,659,366
00005414_000_jpg.rf.5edd704232a7090ef5fd58c31a3697f0.jpg,1024,1024,nodule,601,524,660,589
00018958_001_jpg.rf.5f9df15893cc5b68e5ed95e789e8163c.jpg,1024,1024,nodule,589,446,668,526
00001154_003_jpg.rf.609f74cd71237adfb41c48764e2cd093.jpg,1024,1024,nodule,856,503,926,570
00023065_002_jpg.rf.5fe81766a87717f7f590ab62778c49cb.jpg,1024,1024,nodule,269,499,318,548
00023065_002_jpg.rf.5fe81766a87717f7f590ab62778c49cb.jpg,1024,1024,nodule,317,482,364,530
00018559_000_jpg.rf.5f7a28c91bcb3187923d6e87798af854.jpg,1024,1024,nodule,281,349,333,400
00000004_000_jpg.rf.5fff8264ccc505a92e241cf009060694.jpg,1024,1024,nodule,229,546,331,657
00000004_000_jpg.rf.5fff8264ccc505a92e241cf009060694.jpg,1024,1024,nodule,736,592,799,673
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,822,688,857,728
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,304,335,356,387
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,720,373,770,423
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,231,445,281,496
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,762,439,813,487
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,174,480,223,529
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,262,527,318,577
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,759,568,810,621
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,183,635,234,686
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,717,676,766,728
00029844_001_jpg.rf.60ae593aa7244a36c2cdd59f98ca35b0.jpg,1024,1024,nodule,774,506,841,573
00022238_002_jpg.rf.5f4c10ad24b52c0b59c006002163cbb8.jpg,1024,1024,nodule,114,366,275,513
00022238_002_jpg.rf.5f4c10ad24b52c0b59c006002163cbb8.jpg,1024,1024,nodule,660,449,908,677
00022238_002_jpg.rf.5f4c10ad24b52c0b59c006002163cbb8.jpg,1024,1024,nodule,339,584,459,696
00022238_002_jpg.rf.5f4c10ad24b52c0b59c006002163cbb8.jpg,1024,1024,nodule,805,396,900,470
00022238_002_jpg.rf.5f4c10ad24b52c0b59c006002163cbb8.jpg,1024,1024,nodule,72,602,165,667
00003948_001_jpg.rf.60bd427366170d661cbc22bfb77716f9.jpg,1024,1024,nodule,274,291,394,431
00003948_001_jpg.rf.60bd427366170d661cbc22bfb77716f9.jpg,1024,1024,nodule,787,596,833,652
00003948_001_jpg.rf.60bd427366170d661cbc22bfb77716f9.jpg,1024,1024,nodule,817,669,881,746
00018588_003_jpg.rf.605420364654371f427537f4c048eb4a.jpg,1024,1024,nodule,215,493,427,700
00018588_003_jpg.rf.605420364654371f427537f4c048eb4a.jpg,1024,1024,nodule,209,713,302,783
00029943_010_jpg.rf.5fb4376f082fccde74735ed7889a5182.jpg,1024,1024,nodule,763,657,814,711
00005365_020_jpg.rf.5fa58415aa1c200139064e8070b4c725.jpg,1024,1024,nodule,697,370,752,416
00019634_008_jpg.rf.61442ff727ea6493b646b546af9463f2.jpg,1024,1024,nodule,788,553,906,674
00019634_008_jpg.rf.61442ff727ea6493b646b546af9463f2.jpg,1024,1024,nodule,801,402,915,554
00019634_008_jpg.rf.61442ff727ea6493b646b546af9463f2.jpg,1024,1024,nodule,288,575,411,720
00019634_008_jpg.rf.61442ff727ea6493b646b546af9463f2.jpg,1024,1024,nodule,704,319,760,385
00023162_011_jpg.rf.60e97621461a1c994aed36fd1853c2c0.jpg,1024,1024,nodule,745,425,793,482
00023162_011_jpg.rf.60e97621461a1c994aed36fd1853c2c0.jpg,1024,1024,nodule,760,526,824,599
00023162_011_jpg.rf.60e97621461a1c994aed36fd1853c2c0.jpg,1024,1024,nodule,448,632,528,704
00023162_011_jpg.rf.60e97621461a1c994aed36fd1853c2c0.jpg,1024,1024,nodule,322,689,398,755
00016587_058_jpg.rf.6218c7ea990e136762b7ebe86169f361.jpg,1024,1024,nodule,724,651,854,754
00001182_001_jpg.rf.614de41302cb9eb8c581fc049e3a7505.jpg,1024,1024,nodule,165,436,214,486
00001182_001_jpg.rf.614de41302cb9eb8c581fc049e3a7505.jpg,1024,1024,nodule,670,460,734,534
00001182_001_jpg.rf.614de41302cb9eb8c581fc049e3a7505.jpg,1024,1024,nodule,627,503,701,588
00004608_009_jpg.rf.61ef270d1d27836ac02627b619f43843.jpg,1024,1024,nodule,688,374,830,496
00017954_000_jpg.rf.619678a0813e8dfbb6a4d2774ed44c28.jpg,1024,1024,nodule,607,705,719,817
00017954_000_jpg.rf.619678a0813e8dfbb6a4d2774ed44c28.jpg,1024,1024,nodule,739,691,858,811
00017954_000_jpg.rf.619678a0813e8dfbb6a4d2774ed44c28.jpg,1024,1024,nodule,198,632,274,713
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,330,423,383,470
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,717,443,772,496
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,766,543,817,591
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,611,661,662,711
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,299,226,369,300
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,234,319,301,387
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,649,396,729,471
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,778,423,845,492
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,720,490,786,563
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,366,510,441,582
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,221,555,305,628
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,756,599,841,675
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,696,627,765,692
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,736,670,814,731
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,606,715,684,788
00022056_000_jpg.rf.62b41987cd8ff1c2fda06c513db914c0.jpg,1024,1024,nodule,815,691,893,782
00017541_007_jpg.rf.61de337e0da0b8af79c7452e4d02332a.jpg,1024,1024,nodule,212,398,265,448
00017541_007_jpg.rf.61de337e0da0b8af79c7452e4d02332a.jpg,1024,1024,nodule,633,540,685,588
00017541_007_jpg.rf.61de337e0da0b8af79c7452e4d02332a.jpg,1024,1024,nodule,788,661,845,705
00016801_008_jpg.rf.63124000db3de2b68f43bc5bae961341.jpg,1024,1024,nodule,304,186,374,259
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,745,351,793,402
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,800,441,850,491
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,748,572,796,622
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,824,556,872,611
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,670,558,740,633
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,686,626,764,700
00020398_015_jpg.rf.61524d7cd63b8c84187b1e95febec87e.jpg,1024,1024,nodule,819,637,885,711
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,748,259,826,333
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,713,431,783,499
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,797,428,865,501
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,735,503,809,576
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,746,572,822,638
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,788,614,863,679
00012376_012_jpg.rf.62446abeb621b279c6f52bfe140612e9.jpg,1024,1024,nodule,784,669,863,734
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,257,491,310,541
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,807,536,855,587
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,814,623,866,670
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,769,356,843,423
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,345,415,416,491
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,261,524,331,597
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,331,592,400,667
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,375,629,448,701
00015892_000_jpg.rf.635750219e48b336b1da40f0b21fbc03.jpg,1024,1024,nodule,692,629,763,703
00028329_000_jpg.rf.6321dcdef6267ebeec09f5fa46c0cf73.jpg,1024,1024,nodule,277,185,324,238
00028329_000_jpg.rf.6321dcdef6267ebeec09f5fa46c0cf73.jpg,1024,1024,nodule,240,470,291,526
00028329_000_jpg.rf.6321dcdef6267ebeec09f5fa46c0cf73.jpg,1024,1024,nodule,163,533,212,584
00028329_000_jpg.rf.6321dcdef6267ebeec09f5fa46c0cf73.jpg,1024,1024,nodule,131,731,204,802
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,297,282,344,342
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,165,644,222,690
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,344,218,404,304
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,248,350,319,424
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,259,398,328,471
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,321,379,388,467
00003393_003_jpg.rf.64225893d2dd064719ed8e45d0c6d30d.jpg,1024,1024,nodule,767,721,837,794
00017933_002_jpg.rf.640fd73166c82d9d12a4539b14b38303.jpg,1024,1024,nodule,215,485,290,555
00006029_000_jpg.rf.64652443d781727a7e09494b1d80d0a7.jpg,1024,1024,nodule,753,663,817,739
00019805_009_jpg.rf.641b6605692d7b8eafb090f988bceaf2.jpg,1024,1024,nodule,284,438,411,575
00019805_009_jpg.rf.641b6605692d7b8eafb090f988bceaf2.jpg,1024,1024,nodule,618,611,741,729
00005624_004_jpg.rf.6172d0c7e482d89ac2877fd35dd50a1c.jpg,1024,1024,nodule,162,523,234,601
00005624_004_jpg.rf.6172d0c7e482d89ac2877fd35dd50a1c.jpg,1024,1024,nodule,188,554,261,636
00005624_004_jpg.rf.6172d0c7e482d89ac2877fd35dd50a1c.jpg,1024,1024,nodule,721,565,790,650
00029589_005_jpg.rf.610e8bc441ff3dd370170f4eff024636.jpg,1024,1024,nodule,209,582,261,630
00029589_005_jpg.rf.610e8bc441ff3dd370170f4eff024636.jpg,1024,1024,nodule,166,620,214,671
00029589_005_jpg.rf.610e8bc441ff3dd370170f4eff024636.jpg,1024,1024,nodule,852,818,903,868
00016568_002_jpg.rf.63bf7655921485d633dcc032ec8d1f43.jpg,1024,1024,nodule,660,358,782,487
00016568_002_jpg.rf.63bf7655921485d633dcc032ec8d1f43.jpg,1024,1024,nodule,650,305,720,369
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,321,462,458,622
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,692,419,756,493
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,706,471,775,535
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,705,527,780,599
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,727,597,808,669
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,625,622,710,705
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,719,648,798,722
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,794,644,860,722
00019124_094_jpg.rf.6474cc7cd55965cd5f369c2d005e1897.jpg,1024,1024,nodule,592,694,679,764
00019767_001_jpg.rf.6232359c8e13ed677972005b407b466f.jpg,1024,1024,nodule,331,373,465,508
00019767_001_jpg.rf.6232359c8e13ed677972005b407b466f.jpg,1024,1024,nodule,117,706,167,759
00019767_001_jpg.rf.6232359c8e13ed677972005b407b466f.jpg,1024,1024,nodule,177,345,254,417
00003300_005_jpg.rf.647b76c2f37ebc69e736f5379bb15847.jpg,1024,1024,nodule,657,718,841,955
00003300_005_jpg.rf.647b76c2f37ebc69e736f5379bb15847.jpg,1024,1024,nodule,674,423,742,509
00003300_005_jpg.rf.647b76c2f37ebc69e736f5379bb15847.jpg,1024,1024,nodule,178,511,247,603
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,214,447,318,550
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,260,622,334,686
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,158,567,217,623
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,174,663,229,711
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,809,644,863,694
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,132,703,184,752
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,257,273,340,348
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,340,270,414,344
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,627,267,704,336
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,669,321,750,397
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,745,554,816,620
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,585,647,659,733
00015108_004_jpg.rf.6345f3aa605b51569f87ea8c350ff451.jpg,1024,1024,nodule,678,645,754,715
00016166_006_jpg.rf.651186c0e9ef6657f52717fd8a0f4a8c.jpg,1024,1024,nodule,659,429,745,505
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,339,412,445,520
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,246,472,300,529
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,294,583,350,634
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,375,680,424,734
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,617,347,680,418
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,690,342,762,421
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,278,434,347,510
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,629,480,697,552
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,238,535,307,604
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,645,502,716,574
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,397,541,457,621
00002477_001_jpg.rf.64ad494c79c7987e0a8ea99f4382f56f.jpg,1024,1024,nodule,335,762,417,831
00027131_003_jpg.rf.6594b4f1f69cab37b3bcd849a9b46f96.jpg,1024,1024,nodule,393,564,468,632
00027131_003_jpg.rf.6594b4f1f69cab37b3bcd849a9b46f96.jpg,1024,1024,nodule,269,632,354,696
00009446_004_jpg.rf.648d790cb22ff117d764d40562907dea.jpg,1024,1024,nodule,674,215,727,265
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,267,623,377,725
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,197,461,254,507
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,212,322,293,384
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,161,358,242,429
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,739,382,823,461
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,754,477,837,540
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,730,693,814,766
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,840,692,916,767
00022726_015_jpg.rf.65b61152fcbaa415e3269ecc09ba366d.jpg,1024,1024,nodule,81,707,158,776
00026026_000_jpg.rf.65aa2a3583db713ff2e4fa4a29d6d6dc.jpg,1024,1024,nodule,239,412,296,463
00026026_000_jpg.rf.65aa2a3583db713ff2e4fa4a29d6d6dc.jpg,1024,1024,nodule,770,520,820,571
00026026_000_jpg.rf.65aa2a3583db713ff2e4fa4a29d6d6dc.jpg,1024,1024,nodule,95,738,148,784
00026026_000_jpg.rf.65aa2a3583db713ff2e4fa4a29d6d6dc.jpg,1024,1024,nodule,128,685,204,747
00005666_013_jpg.rf.65d28d2d1cb56a90f647f166d6242d56.jpg,1024,1024,nodule,687,265,771,335
00001167_000_jpg.rf.66f4cf81010589414c4b5fb64eb916f6.jpg,1024,1024,nodule,498,421,559,502
00001167_000_jpg.rf.66f4cf81010589414c4b5fb64eb916f6.jpg,1024,1024,nodule,387,648,410,673
00022726_008_jpg.rf.6669e8bebe334e93faef42ccb87a2e8f.jpg,1024,1024,nodule,651,295,799,424
00022726_008_jpg.rf.6669e8bebe334e93faef42ccb87a2e8f.jpg,1024,1024,nodule,733,577,844,677
00022726_008_jpg.rf.6669e8bebe334e93faef42ccb87a2e8f.jpg,1024,1024,nodule,146,278,227,344
00022726_008_jpg.rf.6669e8bebe334e93faef42ccb87a2e8f.jpg,1024,1024,nodule,332,327,413,402
00022726_008_jpg.rf.6669e8bebe334e93faef42ccb87a2e8f.jpg,1024,1024,nodule,774,418,853,489
00022726_008_jpg.rf.6669e8bebe334e93faef42ccb87a2e8f.jpg,1024,1024,nodule,138,668,229,733
00012087_014_jpg.rf.682d403e19fc700dd0cc737cd55a99a0.jpg,1024,1024,nodule,222,488,276,538
00012087_014_jpg.rf.682d403e19fc700dd0cc737cd55a99a0.jpg,1024,1024,nodule,291,502,341,555
00012087_014_jpg.rf.682d403e19fc700dd0cc737cd55a99a0.jpg,1024,1024,nodule,634,792,691,839
00012087_014_jpg.rf.682d403e19fc700dd0cc737cd55a99a0.jpg,1024,1024,nodule,684,611,748,685
00011847_000_jpg.rf.66ee4e392ba850ba2a4644a35b81977d.jpg,1024,1024,nodule,346,617,395,669
00026746_000_jpg.rf.67f41dfd02dc69b6b1148cfc809104e2.jpg,1024,1024,nodule,631,552,735,662
00026746_000_jpg.rf.67f41dfd02dc69b6b1148cfc809104e2.jpg,1024,1024,nodule,613,693,749,812
00026746_000_jpg.rf.67f41dfd02dc69b6b1148cfc809104e2.jpg,1024,1024,nodule,691,297,761,367
00026746_000_jpg.rf.67f41dfd02dc69b6b1148cfc809104e2.jpg,1024,1024,nodule,787,593,860,670
00025330_000_jpg.rf.68ece33790f1ed8f6ca50d95ddea06f5.jpg,1024,1024,nodule,318,337,432,439
00025330_000_jpg.rf.68ece33790f1ed8f6ca50d95ddea06f5.jpg,1024,1024,nodule,279,555,358,619
00029589_002_jpg.rf.6849a541c254eed884b149debe240ee9.jpg,1024,1024,nodule,761,771,806,828
00030697_000_jpg.rf.6792b8199ae79407bfa2b4d14739d77e.jpg,1024,1024,nodule,599,687,676,763
00030697_000_jpg.rf.6792b8199ae79407bfa2b4d14739d77e.jpg,1024,1024,nodule,395,713,465,785
00030697_000_jpg.rf.6792b8199ae79407bfa2b4d14739d77e.jpg,1024,1024,nodule,639,759,718,835
00019097_003_jpg.rf.67fe7d84665b94c9ea5af88a9321fe45.jpg,1024,1024,nodule,275,430,329,479
00021494_025_jpg.rf.6840ba45179fa267f86cc235e1699fda.jpg,1024,1024,nodule,755,546,792,584
00021494_025_jpg.rf.6840ba45179fa267f86cc235e1699fda.jpg,1024,1024,nodule,734,238,781,290
00007782_001_jpg.rf.689b998ff8f33f3aaa62f7a3a82971bc.jpg,1024,1024,nodule,151,529,205,574
00022359_001_jpg.rf.6871ba1f17446f3b5908edd01a624dfc.jpg,1024,1024,nodule,108,561,280,690
00022359_001_jpg.rf.6871ba1f17446f3b5908edd01a624dfc.jpg,1024,1024,nodule,705,618,863,732
00022359_001_jpg.rf.6871ba1f17446f3b5908edd01a624dfc.jpg,1024,1024,nodule,204,334,258,385
00022359_001_jpg.rf.6871ba1f17446f3b5908edd01a624dfc.jpg,1024,1024,nodule,184,424,264,496
00021708_002_jpg.rf.6776c4b86171387a4658004f0e995f99.jpg,1024,1024,nodule,238,437,288,490
00021708_002_jpg.rf.6776c4b86171387a4658004f0e995f99.jpg,1024,1024,nodule,198,539,252,587
00021708_002_jpg.rf.6776c4b86171387a4658004f0e995f99.jpg,1024,1024,nodule,230,581,279,632
00021708_002_jpg.rf.6776c4b86171387a4658004f0e995f99.jpg,1024,1024,nodule,301,268,381,339
00009465_000_jpg.rf.683016201b07b8bd19396b6bccc8924a.jpg,1024,1024,nodule,717,653,785,730
00009465_000_jpg.rf.683016201b07b8bd19396b6bccc8924a.jpg,1024,1024,nodule,767,658,839,745
00025833_000_jpg.rf.66f319c45f4ae0196558de9b40aa8d8f.jpg,1024,1024,nodule,713,442,823,575
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,348,39,454,160
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,712,169,813,289
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,216,518,394,670
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,697,513,826,695
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,617,142,669,195
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,571,81,645,158
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,693,98,768,173
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,391,188,456,265
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,600,213,666,287
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,269,265,335,341
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,655,319,717,395
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,730,293,799,367
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,320,388,392,471
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,610,383,678,461
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,696,394,764,475
00011478_006_jpg.rf.678e45e090f06cd52fe415221c01b924.jpg,1024,1024,nodule,649,438,722,529
